,latitude,longitude,confidence,satellite,acq_date,daynight
2406,30.40681,75.18517,64,A,2023-11-08,D
2407,30.38976,75.05879,56,A,2023-11-08,D
2408,30.37267,74.93322,80,A,2023-11-08,D
2409,30.37125,74.92279,77,A,2023-11-08,D
2410,30.36983,74.91237,77,A,2023-11-08,D
2411,30.29809,74.39632,53,A,2023-11-08,D
2412,30.48127,75.67728,71,A,2023-11-08,D
2413,30.45706,75.4929,73,A,2023-11-08,D
2414,30.58106,76.38425,71,A,2023-11-08,D
2415,30.48326,75.62117,62,A,2023-11-08,D
2416,30.46614,75.49128,51,A,2023-11-08,D
2417,30.45188,75.38391,68,A,2023-11-08,D
2418,30.45046,75.37321,74,A,2023-11-08,D
2419,30.58027,76.30161,62,A,2023-11-08,D
2420,30.51387,75.7837,63,A,2023-11-08,D
2421,30.49238,75.61954,61,A,2023-11-08,D
2422,30.43523,75.19083,74,A,2023-11-08,D
2423,30.39806,74.91782,74,A,2023-11-08,D
2424,30.35501,74.60694,55,A,2023-11-08,D
2425,30.35357,74.59663,51,A,2023-11-08,D
2426,30.29411,74.17661,61,A,2023-11-08,D
2427,30.52448,75.79311,58,A,2023-11-08,D
2428,30.49146,75.54201,80,A,2023-11-08,D
2429,30.48,75.45573,71,A,2023-11-08,D
2430,30.4571,75.28465,71,A,2023-11-08,D
2431,30.41273,74.95793,65,A,2023-11-08,D
2432,30.39696,74.84328,91,A,2023-11-08,D
2433,30.39553,74.83289,54,A,2023-11-08,D
2434,30.38691,74.77061,80,A,2023-11-08,D
2435,30.50199,75.5512,73,A,2023-11-08,D
2436,30.49912,75.52957,63,A,2023-11-08,D
2437,30.46612,75.283,54,A,2023-11-08,D
2438,30.41594,74.91452,86,A,2023-11-08,D
2439,30.4145,74.90409,82,A,2023-11-08,D
2440,30.41163,74.88325,89,A,2023-11-08,D
2441,30.41019,74.87283,88,A,2023-11-08,D
2442,30.39582,74.76894,54,A,2023-11-08,D
2443,30.34965,74.43911,69,A,2023-11-08,D
2444,30.3482,74.42886,69,A,2023-11-08,D
2445,30.28094,73.95914,61,A,2023-11-08,D
2446,30.50389,75.49556,72,A,2023-11-08,D
2447,30.50245,75.48478,81,A,2023-11-08,D
2448,30.45217,75.11201,77,A,2023-11-08,D
2449,30.45073,75.10148,74,A,2023-11-08,D
2450,30.44068,75.02792,80,A,2023-11-08,D
2451,30.40761,74.78802,51,A,2023-11-08,D
2452,30.39609,74.70515,79,A,2023-11-08,D
2453,30.39465,74.69481,79,A,2023-11-08,D
2454,30.34544,74.34521,60,A,2023-11-08,D
2455,30.54186,75.71133,76,A,2023-11-08,D
2456,30.4928,75.34369,75,A,2023-11-08,D
2457,30.42949,74.87993,67,A,2023-11-08,D
2458,30.42805,74.86951,57,A,2023-11-08,D
2459,30.37463,74.48706,76,A,2023-11-08,D
2460,30.35866,74.37423,63,A,2023-11-08,D
2461,30.44275,74.90955,86,A,2023-11-08,D
2462,30.42977,74.81585,58,A,2023-11-08,D
2463,30.42111,74.75359,84,A,2023-11-08,D
2464,30.31188,73.98453,51,A,2023-11-08,D
2465,30.45218,74.91285,77,A,2023-11-08,D
2466,30.45076,74.90241,79,A,2023-11-08,D
2467,30.52509,75.3869,53,A,2023-11-08,D
2468,30.47394,75.00536,51,A,2023-11-08,D
2469,30.34866,74.10804,52,A,2023-11-08,D
2470,30.4943,75.0878,64,A,2023-11-08,D
2471,30.49287,75.07726,67,A,2023-11-08,D
2472,30.49186,75.00206,95,A,2023-11-08,D
2473,30.48614,74.96014,70,A,2023-11-08,D
2474,30.47471,74.87658,66,A,2023-11-08,D
2475,30.45466,74.73106,90,A,2023-11-08,D
2476,30.48794,74.90622,81,A,2023-11-08,D
2477,30.47505,74.81244,78,A,2023-11-08,D
2478,30.46931,74.77088,56,A,2023-11-08,D
2479,30.5384,75.20972,66,A,2023-11-08,D
2480,30.52409,75.10394,67,A,2023-11-08,D
2481,30.47823,74.76921,95,A,2023-11-08,D
2482,30.47679,74.75883,52,A,2023-11-08,D
2483,30.46241,74.65527,76,A,2023-11-08,D
2484,30.37228,74.01954,62,A,2023-11-08,D
2485,30.3708,74.00934,70,A,2023-11-08,D
2486,30.35604,73.90736,73,A,2023-11-08,D
2487,30.71398,76.48754,54,A,2023-11-08,D
2488,30.5259,75.04963,54,A,2023-11-08,D
2489,30.50869,74.92381,84,A,2023-11-08,D
2490,30.50725,74.91335,88,A,2023-11-08,D
2491,30.50295,74.88203,67,A,2023-11-08,D
2492,30.50151,74.8716,75,A,2023-11-08,D
2493,30.48858,74.77793,83,A,2023-11-08,D
2494,30.48714,74.76755,87,A,2023-11-08,D
2495,30.47419,74.67428,86,A,2023-11-08,D
2496,30.72345,76.48595,71,A,2023-11-08,D
2497,30.56791,75.29156,78,A,2023-11-08,D
2498,30.53056,75.01645,94,A,2023-11-08,D
2499,30.52913,75.00595,58,A,2023-11-08,D
2500,30.51763,74.92215,78,A,2023-11-08,D
2501,30.5162,74.9117,86,A,2023-11-08,D
2502,30.49462,74.75551,78,A,2023-11-08,D
2503,30.71363,76.33228,63,A,2023-11-08,D
2504,30.71068,76.30908,77,A,2023-11-08,D
2505,30.5496,75.08846,52,A,2023-11-08,D
2506,30.73344,76.41228,79,A,2023-11-08,D
2507,30.73195,76.40059,80,A,2023-11-08,D
2508,30.57587,75.21378,58,A,2023-11-08,D
2509,30.56722,75.15018,75,A,2023-11-08,D
2510,30.73827,76.40478,83,A,2023-11-08,D
2511,30.56733,75.07854,63,A,2023-11-08,D
2512,30.52745,74.7853,81,A,2023-11-08,D
2513,30.52031,74.73335,78,A,2023-11-08,D
2514,30.47288,74.3928,66,A,2023-11-08,D
2515,30.69019,75.94501,54,A,2023-11-08,D
2516,30.68304,75.88905,88,A,2023-11-08,D
2517,30.53637,74.78364,70,A,2023-11-08,D
2518,30.59811,75.17046,77,A,2023-11-08,D
2519,30.53956,74.74039,69,A,2023-11-08,D
2520,30.53813,74.73001,84,A,2023-11-08,D
2521,30.47477,74.21348,53,A,2023-11-08,D
2522,30.47331,74.20325,80,A,2023-11-08,D
2523,30.47185,74.19302,51,A,2023-11-08,D
2524,30.47039,74.18279,76,A,2023-11-08,D
2525,30.59609,75.01926,65,A,2023-11-08,D
2526,30.58607,74.94573,67,A,2023-11-08,D
2527,30.55308,74.70591,57,A,2023-11-08,D
2528,30.62225,75.14432,72,A,2023-11-08,D
2529,30.58928,74.90218,54,A,2023-11-08,D
2530,30.58785,74.89172,69,A,2023-11-08,D
2531,30.4837,74.14868,75,A,2023-11-08,D
2532,30.58241,74.78571,67,A,2023-11-08,D
2533,30.58097,74.77531,67,A,2023-11-08,D
2534,30.58701,74.75283,82,A,2023-11-08,D
2535,30.58557,74.74244,60,A,2023-11-08,D
2536,30.78764,76.11309,73,A,2023-11-08,D
2537,30.60773,74.7703,83,A,2023-11-08,D
2538,30.63729,74.91983,73,A,2023-11-08,D
2539,30.62161,74.80481,75,A,2023-11-08,D
2540,30.61733,74.77354,65,A,2023-11-08,D
2541,30.6159,74.76313,69,A,2023-11-08,D
2542,30.60303,74.66961,73,A,2023-11-08,D
2543,30.52933,74.14474,82,A,2023-11-08,D
2544,30.52787,74.13451,73,A,2023-11-08,D
2545,30.54693,74.20445,55,A,2023-11-08,D
2546,30.84564,76.38086,73,A,2023-11-08,D
2547,30.84418,76.36913,74,A,2023-11-08,D
2548,30.82101,76.18346,67,A,2023-11-08,D
2549,30.72077,75.40535,88,A,2023-11-08,D
2550,30.55724,74.21298,82,A,2023-11-08,D
2551,30.54702,74.14132,65,A,2023-11-08,D
2552,30.54117,74.1004,55,A,2023-11-08,D
2553,30.63835,74.72691,94,A,2023-11-08,D
2554,30.63692,74.71651,75,A,2023-11-08,D
2555,30.6283,74.65421,60,A,2023-11-08,D
2556,30.62542,74.63348,80,A,2023-11-08,D
2557,30.62399,74.62312,70,A,2023-11-08,D
2558,30.61967,74.59205,51,A,2023-11-08,D
2559,30.85052,76.19017,60,A,2023-11-08,D
2560,30.83305,76.05289,70,A,2023-11-08,D
2561,30.79976,75.79445,75,A,2023-11-08,D
2562,30.79831,75.78334,77,A,2023-11-08,D
2563,30.65042,74.682,76,A,2023-11-08,D
2564,30.6461,74.65086,83,A,2023-11-08,D
2565,30.64466,74.64049,88,A,2023-11-08,D
2566,30.6389,74.59904,69,A,2023-11-08,D
2567,30.61304,74.34983,88,A,2023-11-08,D
2568,30.61158,74.33955,72,A,2023-11-08,D
2569,30.61013,74.32928,67,A,2023-11-08,D
2570,30.65524,74.58533,61,A,2023-11-08,D
2571,30.64077,74.482,64,A,2023-11-08,D
2572,30.71754,74.9696,75,A,2023-11-08,D
2573,30.7161,74.95908,62,A,2023-11-08,D
2574,30.69736,74.82281,76,A,2023-11-08,D
2575,30.63367,74.367,64,A,2023-11-08,D
2576,30.60449,74.16175,58,A,2023-11-08,D
2577,30.66433,74.51992,62,A,2023-11-08,D
2578,30.63088,74.28309,68,A,2023-11-08,D
2579,30.67529,74.52176,61,A,2023-11-08,D
2580,30.89132,76.08276,67,A,2023-11-08,D
2581,30.73007,74.85294,84,A,2023-11-08,D
2582,30.72721,74.83201,70,A,2023-11-08,D
2583,30.68729,74.47705,76,A,2023-11-08,D
2584,30.68585,74.46673,73,A,2023-11-08,D
2585,30.95946,76.47543,71,A,2023-11-08,D
2586,30.74079,74.7973,53,A,2023-11-08,D
2587,30.71348,74.59953,54,A,2023-11-08,D
2588,30.69617,74.47536,81,A,2023-11-08,D
2589,30.68894,74.42377,54,A,2023-11-08,D
2590,30.68025,74.36195,64,A,2023-11-08,D
2591,30.6788,74.35166,75,A,2023-11-08,D
2592,30.77984,75.01627,68,A,2023-11-08,D
2593,30.77124,74.95299,68,A,2023-11-08,D
2594,30.76981,74.94246,77,A,2023-11-08,D
2595,30.93296,76.11068,71,A,2023-11-08,D
2596,30.9315,76.09922,66,A,2023-11-08,D
2597,30.76584,74.8463,64,A,2023-11-08,D
2598,30.7644,74.83582,63,A,2023-11-08,D
2599,30.72983,74.5858,73,A,2023-11-08,D
2600,30.73439,74.55303,88,A,2023-11-08,D
2601,30.73295,74.54268,91,A,2023-11-08,D
2602,30.7315,74.53233,74,A,2023-11-08,D
2603,30.93406,75.97079,88,A,2023-11-08,D
2604,30.86297,75.4285,71,A,2023-11-08,D
2605,30.94333,75.96918,74,A,2023-11-08,D
2606,30.77244,74.69505,87,A,2023-11-08,D
2607,30.77099,74.68464,73,A,2023-11-08,D
2608,30.90292,75.58883,51,A,2023-11-08,D
2609,30.80245,74.78021,68,A,2023-11-08,D
2610,30.80103,74.76976,74,A,2023-11-08,D
2611,30.96977,75.98208,75,A,2023-11-08,D
2612,30.87842,75.27637,55,A,2023-11-08,D
2613,30.89174,75.307,76,A,2023-11-08,D
2614,30.88746,75.27472,70,A,2023-11-08,D
2615,30.77429,74.44437,64,A,2023-11-08,D
2616,30.77284,74.43404,79,A,2023-11-08,D
2617,31.01441,76.18514,70,A,2023-11-08,D
2618,31.03254,76.25322,74,A,2023-11-08,D
2619,30.91559,75.34686,81,A,2023-11-08,D
2620,30.91415,75.33607,68,A,2023-11-08,D
2621,30.71899,73.92722,75,A,2023-11-08,D
2622,31.02147,76.08974,70,A,2023-11-08,D
2623,31.02787,76.06521,60,A,2023-11-08,D
2624,31.01037,75.92869,77,A,2023-11-08,D
2625,30.8156,74.47896,80,A,2023-11-08,D
2626,31.01964,75.92707,81,A,2023-11-08,D
2627,30.9659,75.51585,78,A,2023-11-08,D
2628,30.96445,75.50491,59,A,2023-11-08,D
2629,30.94423,75.35275,54,A,2023-11-08,D
2630,30.83337,74.47558,82,A,2023-11-08,D
2631,31.03376,75.88994,70,A,2023-11-08,D
2632,31.00743,75.68875,74,A,2023-11-08,D
2633,30.86257,74.61913,77,A,2023-11-08,D
2634,30.83499,74.42218,76,A,2023-11-08,D
2635,30.83062,74.39119,79,A,2023-11-08,D
2636,30.82917,74.38087,89,A,2023-11-08,D
2637,30.84309,74.40327,77,A,2023-11-08,D
2638,30.43541,71.72147,63,A,2023-11-08,D
2639,30.43357,71.71028,64,A,2023-11-08,D
2640,31.0308,75.73479,75,A,2023-11-08,D
2641,30.85631,74.43259,76,A,2023-11-08,D
2642,31.05148,75.82262,63,A,2023-11-08,D
2643,31.01851,75.56711,86,A,2023-11-08,D
2644,31.01708,75.55611,72,A,2023-11-08,D
2645,30.9842,75.30566,65,A,2023-11-08,D
2646,30.90982,74.7534,51,A,2023-11-08,D
2647,30.90839,74.74294,58,A,2023-11-08,D
2648,30.75196,73.64022,57,A,2023-11-08,D
2649,30.4952,71.97214,67,A,2023-11-08,D
2650,31.09105,76.05923,71,A,2023-11-08,D
2651,31.03482,75.62057,66,A,2023-11-08,D
2652,30.52011,72.0685,61,A,2023-11-08,D
2653,31.02673,75.48708,63,A,2023-11-08,D
2654,30.99658,75.25925,64,A,2023-11-08,D
2655,30.29944,70.67927,64,A,2023-11-08,D
2656,30.29731,70.66684,77,A,2023-11-08,D
2657,31.07099,75.68214,80,A,2023-11-08,D
2658,31.08018,75.68051,85,A,2023-11-08,D
2659,31.05842,75.51501,70,A,2023-11-08,D
2660,31.05697,75.50405,72,A,2023-11-08,D
2661,31.02518,75.26508,56,A,2023-11-08,D
2662,30.94291,74.6614,65,A,2023-11-08,D
2663,31.08499,75.64561,61,A,2023-11-08,D
2664,30.97234,74.74168,78,A,2023-11-08,D
2665,30.96799,74.71028,53,A,2023-11-08,D
2666,30.96655,74.69982,51,A,2023-11-08,D
2667,31.06877,75.39568,63,A,2023-11-08,D
2668,30.99899,74.87122,62,A,2023-11-08,D
2669,31.13647,75.84805,76,A,2023-11-08,D
2670,31.0841,75.37064,84,A,2023-11-08,D
2671,31.07124,75.27316,77,A,2023-11-08,D
2672,31.12187,75.5881,71,A,2023-11-08,D
2673,31.10178,75.43435,85,A,2023-11-08,D
2674,31.0273,74.87677,57,A,2023-11-08,D
2675,31.02586,74.86622,73,A,2023-11-08,D
2676,31.10658,75.39999,77,A,2023-11-08,D
2677,31.10514,75.38911,72,A,2023-11-08,D
2678,31.01037,74.68599,65,A,2023-11-08,D
2679,31.0711,75.06436,73,A,2023-11-08,D
2680,31.06104,74.98988,51,A,2023-11-08,D
2681,31.0337,74.78918,85,A,2023-11-08,D
2682,31.03226,74.77867,70,A,2023-11-08,D
2683,31.03082,74.76817,67,A,2023-11-08,D
2684,31.13777,75.49512,63,A,2023-11-08,D
2685,31.08298,75.08405,95,A,2023-11-08,D
2686,31.11075,75.22179,66,A,2023-11-08,D
2687,31.09199,75.08239,86,A,2023-11-08,D
2688,31.05736,74.82793,86,A,2023-11-08,D
2689,31.15458,75.4809,82,A,2023-11-08,D
2690,31.15312,75.46993,69,A,2023-11-08,D
2691,31.14297,75.39345,82,A,2023-11-08,D
2692,31.13283,75.31738,68,A,2023-11-08,D
2693,31.06921,74.84734,58,A,2023-11-08,D
2694,31.12885,75.2185,68,A,2023-11-08,D
2695,31.09554,74.97262,82,A,2023-11-08,D
2696,31.05643,74.68806,60,A,2023-11-08,D
2697,31.05499,74.6776,62,A,2023-11-08,D
2698,30.61539,71.73432,54,A,2023-11-08,D
2699,30.61001,71.70079,55,A,2023-11-08,D
2700,31.19113,75.62576,68,A,2023-11-08,D
2701,31.14268,75.25353,84,A,2023-11-08,D
2702,31.08133,74.79515,63,A,2023-11-08,D
2703,31.18601,75.51359,60,A,2023-11-08,D
2704,31.1803,75.46963,75,A,2023-11-08,D
2705,31.15459,75.27351,79,A,2023-11-08,D
2706,31.11317,74.96268,63,A,2023-11-08,D
2707,31.17224,75.33694,71,A,2023-11-08,D
2708,31.15982,75.17311,83,A,2023-11-08,D
2709,31.15839,75.16236,82,A,2023-11-08,D
2710,30.98166,73.88823,67,A,2023-11-08,D
2711,31.16886,75.17146,71,A,2023-11-08,D
2712,31.16742,75.16071,53,A,2023-11-08,D
2713,31.22112,75.49603,82,A,2023-11-08,D
2714,30.66571,71.70485,57,A,2023-11-08,D
2715,31.14106,74.76237,62,A,2023-11-08,D
2716,31.2213,75.21709,75,A,2023-11-08,D
2717,31.2297,75.221,69,A,2023-11-08,D
2718,30.84975,72.57774,82,A,2023-11-08,D
2719,30.70783,71.69026,55,A,2023-11-08,D
2720,31.16148,74.64525,66,A,2023-11-08,D
2721,31.26404,75.2702,68,A,2023-11-08,D
2722,31.2583,75.22686,66,A,2023-11-08,D
2723,31.20378,74.82076,68,A,2023-11-08,D
2724,31.35012,75.78671,55,A,2023-11-08,D
2725,31.35936,75.78507,59,A,2023-11-08,D
2726,31.22776,74.79461,63,A,2023-11-08,D
2727,31.22632,74.78405,71,A,2023-11-08,D
2728,31.20898,74.65779,73,A,2023-11-08,D
2729,31.20754,74.6473,66,A,2023-11-08,D
2730,31.21088,74.53927,65,A,2023-11-08,D
2731,31.31846,75.26029,64,A,2023-11-08,D
2732,31.27347,74.92734,68,A,2023-11-08,D
2733,31.27202,74.91671,72,A,2023-11-08,D
2734,30.81859,71.79731,69,A,2023-11-08,D
2735,31.34551,75.32669,51,A,2023-11-08,D
2736,31.33979,75.28309,64,A,2023-11-08,D
2737,31.28686,74.88542,54,A,2023-11-08,D
2738,31.39487,75.41868,62,A,2023-11-08,D
2739,31.39343,75.40769,74,A,2023-11-08,D
2740,31.39199,75.39671,68,A,2023-11-08,D
2741,31.37323,75.25472,65,A,2023-11-08,D
2742,31.37178,75.24386,67,A,2023-11-08,D
2743,31.36601,75.20048,63,A,2023-11-08,D
2744,31.33718,74.9853,78,A,2023-11-08,D
2745,30.88555,71.91946,73,A,2023-11-08,D
2746,31.43592,75.66118,73,A,2023-11-08,D
2747,31.43447,75.64998,79,A,2023-11-08,D
2748,31.33463,74.89833,79,A,2023-11-08,D
2749,30.88058,71.82946,60,A,2023-11-08,D
2750,31.40587,75.36053,74,A,2023-11-08,D
2751,31.40442,75.34959,72,A,2023-11-08,D
2752,31.36386,75.04622,60,A,2023-11-08,D
2753,30.95685,72.25163,53,A,2023-11-08,D
2754,31.36708,75.00169,82,A,2023-11-08,D
2755,31.36563,74.99099,74,A,2023-11-08,D
2756,31.19159,73.68645,66,A,2023-11-08,D
2757,30.93237,71.97716,53,A,2023-11-08,D
2758,30.93871,71.9703,51,A,2023-11-08,D
2759,31.4583,75.49203,56,A,2023-11-08,D
2760,31.45686,75.48096,59,A,2023-11-08,D
2761,31.44398,75.38173,66,A,2023-11-08,D
2762,30.92835,71.84774,56,A,2023-11-08,D
2763,31.46601,75.47931,63,A,2023-11-08,D
2764,31.46458,75.46825,67,A,2023-11-08,D
2765,31.43733,75.25974,77,A,2023-11-08,D
2766,31.35697,74.66074,60,A,2023-11-08,D
2767,31.37943,74.62411,51,A,2023-11-08,D
2768,31.51546,75.35755,52,A,2023-11-08,D
2769,31.49943,75.23724,67,A,2023-11-08,D
2770,31.41515,74.61735,73,A,2023-11-08,D
2771,31.50158,75.18561,62,A,2023-11-08,D
2772,31.28673,73.63409,61,A,2023-11-08,D
2773,31.08621,72.31134,71,A,2023-11-08,D
2774,31.30874,73.5979,72,A,2023-11-08,D
2775,31.50326,74.92031,67,A,2023-11-08,D
2776,31.10903,71.98294,60,A,2023-11-08,D
2777,31.5526,74.94406,67,A,2023-11-08,D
2778,30.93456,70.77106,79,A,2023-11-08,D
2779,31.55675,74.70817,73,A,2023-11-08,D
2780,31.59808,74.80936,75,A,2023-11-08,D
2781,31.59663,74.79871,80,A,2023-11-08,D
2782,31.59085,74.75616,66,A,2023-11-08,D
2783,31.49476,73.87332,65,A,2023-11-08,D
2784,31.50006,73.83372,70,A,2023-11-08,D
2785,31.76733,75.60059,66,A,2023-11-08,D
2786,31.54136,73.93184,60,A,2023-11-08,D
2787,31.83876,75.59356,65,A,2023-11-08,D
2788,31.6695,73.86902,59,A,2023-11-08,D
2789,31.78831,74.65211,56,A,2023-11-08,D
2790,31.86323,75.13921,64,A,2023-11-08,D
2791,31.73646,74.20169,62,A,2023-11-08,D
2792,31.735,74.19125,58,A,2023-11-08,D
2793,31.65975,73.59834,52,A,2023-11-08,D
2794,31.44616,72.18707,60,A,2023-11-08,D
2795,31.75871,74.1652,78,A,2023-11-08,D
2796,31.75725,74.15476,72,A,2023-11-08,D
2797,31.86775,74.89376,64,A,2023-11-08,D
2798,31.51578,72.21631,67,A,2023-11-08,D
2799,31.55719,72.3672,62,A,2023-11-08,D
2800,31.54218,72.27135,71,A,2023-11-08,D
2801,31.57932,72.4501,56,A,2023-11-08,D
2802,31.93815,74.87494,66,A,2023-11-08,D
2803,31.87751,74.42737,52,A,2023-11-08,D
2804,31.61266,72.60645,58,A,2023-11-08,D
2805,31.71575,73.22994,54,A,2023-11-08,D
2806,31.58966,72.33823,75,A,2023-11-08,D
2807,31.60027,72.34694,57,A,2023-11-08,D
2808,31.77519,73.32444,59,A,2023-11-08,D
2809,31.60393,72.1916,61,A,2023-11-08,D
2810,31.65788,72.41581,80,A,2023-11-08,D
2811,31.96531,74.45807,79,A,2023-11-08,D
2812,31.94936,74.34198,65,A,2023-11-08,D
2813,31.94501,74.31041,73,A,2023-11-08,D
2814,31.94355,74.2999,63,A,2023-11-08,D
2815,31.63352,72.2008,75,A,2023-11-08,D
2816,31.97423,74.45636,82,A,2023-11-08,D
2817,31.83119,73.44504,71,A,2023-11-08,D
2818,31.72112,72.70704,55,A,2023-11-08,D
2819,31.71631,72.67558,73,A,2023-11-08,D
2820,32.08149,75.1881,59,A,2023-11-08,D
2821,31.82184,73.31901,62,A,2023-11-08,D
2822,31.81727,73.28793,71,A,2023-11-08,D
2823,31.81574,73.27758,79,A,2023-11-08,D
2824,31.90416,73.82487,60,A,2023-11-08,D
2825,31.67546,72.29116,62,A,2023-11-08,D
2826,31.82577,73.22214,52,A,2023-11-08,D
2827,31.84986,73.32394,68,A,2023-11-08,D
2828,31.84072,73.26177,72,A,2023-11-08,D
2829,31.93811,73.87155,57,A,2023-11-08,D
2830,31.90091,73.61214,58,A,2023-11-08,D
2831,31.89642,73.58106,83,A,2023-11-08,D
2832,31.85869,73.32213,89,A,2023-11-08,D
2833,31.85717,73.31178,86,A,2023-11-08,D
2834,31.92468,73.71404,75,A,2023-11-08,D
2835,31.96025,73.89925,55,A,2023-11-08,D
2836,31.45067,70.6072,70,A,2023-11-08,D
2837,31.95711,73.80867,59,A,2023-11-08,D
2838,31.92587,73.59077,65,A,2023-11-08,D
2839,31.4548,70.61338,71,A,2023-11-08,D
2840,32.0421,74.35089,59,A,2023-11-08,D
2841,31.91668,73.46462,74,A,2023-11-08,D
2842,31.8052,72.71592,72,A,2023-11-08,D
2843,31.80361,72.70544,90,A,2023-11-08,D
2844,31.89635,73.20187,61,A,2023-11-08,D
2845,31.89482,73.19149,74,A,2023-11-08,D
2846,31.96869,73.63549,68,A,2023-11-08,D
2847,32.20847,75.31827,73,A,2023-11-08,D
2848,32.08794,74.41801,76,A,2023-11-08,D
2849,32.08356,74.38626,51,A,2023-11-08,D
2850,32.08211,74.37569,75,A,2023-11-08,D
2851,32.02647,73.91258,61,A,2023-11-08,D
2852,32.1087,74.43576,67,A,2023-11-08,D
2853,31.94544,73.28796,100,A,2023-11-08,D
2854,32.11178,74.39169,83,A,2023-11-08,D
2855,32.00689,73.5851,55,A,2023-11-08,D
2856,31.98584,73.4399,53,A,2023-11-08,D
2857,31.96463,73.29471,64,A,2023-11-08,D
2858,31.96311,73.28433,78,A,2023-11-08,D
2859,32.04052,73.74265,77,A,2023-11-08,D
2860,32.03903,73.73225,58,A,2023-11-08,D
2861,31.96215,73.20317,71,A,2023-11-08,D
2862,31.96062,73.19279,70,A,2023-11-08,D
2863,31.95909,73.18241,72,A,2023-11-08,D
2864,32.02684,73.52108,78,A,2023-11-08,D
2865,32.02534,73.5107,73,A,2023-11-08,D
2866,32.02491,73.38265,74,A,2023-11-08,D
2867,32.04733,73.47421,56,A,2023-11-08,D
2868,32.12024,73.85519,62,A,2023-11-08,D
2869,32.07684,73.48958,52,A,2023-11-08,D
2870,32.07232,73.45844,92,A,2023-11-08,D
2871,32.07081,73.44807,84,A,2023-11-08,D
2872,32.132,73.80999,95,A,2023-11-08,D
2873,32.13052,73.79958,90,A,2023-11-08,D
2874,32.07964,73.44627,72,A,2023-11-08,D
2875,32.08364,73.34361,75,A,2023-11-08,D
2876,32.08213,73.33323,71,A,2023-11-08,D
2877,32.07909,73.31247,72,A,2023-11-08,D
2878,32.12563,73.57028,57,A,2023-11-08,D
2879,32.11363,73.48717,71,A,2023-11-08,D
2880,32.10911,73.45602,72,A,2023-11-08,D
2881,32.09399,73.35219,68,A,2023-11-08,D
2882,32.09248,73.3418,63,A,2023-11-08,D
2883,32.05842,73.049,61,A,2023-11-08,D
2884,32.1358,73.51476,79,A,2023-11-08,D
2885,32.15664,73.59612,56,A,2023-11-08,D
2886,32.16996,73.62553,64,A,2023-11-08,D
2887,32.00525,72.33402,73,A,2023-11-08,D
2888,32.19576,73.53872,74,A,2023-11-08,D
2889,32.12259,72.37338,78,A,2023-11-08,D
2890,32.39944,73.35647,53,A,2023-11-08,D
2891,32.30045,72.68829,64,A,2023-11-08,D
2892,29.98808,55.8505,61,A,2023-11-08,D
2893,20.96336,85.16442,63,T,2023-11-08,N
2894,22.36685,87.30185,56,T,2023-11-08,N
2895,23.68168,86.09087,71,T,2023-11-08,N
2896,22.04023,83.73611,74,A,2023-11-08,N
2897,24.50177,56.60718,69,A,2023-11-08,N
2898,26.57549,101.66588,72,T,2023-11-09,D
2899,18.40787,95.57684,73,T,2023-11-09,D
2900,39.84642,98.26811,72,T,2023-11-09,D
2901,39.84485,98.27986,57,T,2023-11-09,D
2902,25.48635,76.58634,71,T,2023-11-09,D
2903,25.48886,76.58062,66,T,2023-11-09,D
2904,25.4549,76.57306,59,T,2023-11-09,D
2905,25.45184,76.58977,73,T,2023-11-09,D
2906,25.61482,69.00721,62,T,2023-11-09,D
2907,24.83517,67.25838,66,T,2023-11-09,D
2908,22.83043,77.84968,54,T,2023-11-09,D
2909,21.343,73.00581,61,T,2023-11-09,D
2910,19.38088,75.47868,61,T,2023-11-09,D
2911,31.36376,77.35723,67,T,2023-11-09,D
2912,31.43421,75.41285,70,T,2023-11-09,D
2913,31.02711,75.75983,60,T,2023-11-09,D
2914,31.02494,75.77235,66,T,2023-11-09,D
2915,31.02391,75.76556,72,T,2023-11-09,D
2916,30.80016,75.20309,69,T,2023-11-09,D
2917,30.55301,75.62773,59,T,2023-11-09,D
2918,30.44924,75.93467,62,T,2023-11-09,D
2919,30.26447,75.80659,69,T,2023-11-09,D
2920,-7.6167,138.38007,77,T,2023-11-08,D
2921,-7.68567,138.7946,81,T,2023-11-08,D
2922,-7.60553,138.37605,81,T,2023-11-08,D
2923,-7.69373,138.78738,92,T,2023-11-08,D
2928,-3.8733,122.4034,78,T,2023-11-08,D
2929,-4.51665,122.88921,67,T,2023-11-08,D
2932,-9.08148,125.28741,52,T,2023-11-08,D
2933,-9.08284,125.29713,85,T,2023-11-08,D
2935,-9.59308,119.97969,70,T,2023-11-08,D
2938,-2.01009,121.43684,69,T,2023-11-08,D
2939,-2.57452,121.37929,88,T,2023-11-08,D
2940,-2.57611,121.39029,81,T,2023-11-08,D
2941,-2.57584,121.38438,88,T,2023-11-08,D
2942,-2.87752,122.16466,54,T,2023-11-08,D
2943,3.94385,101.0409,66,T,2023-11-08,D
2945,-2.0632,101.39471,68,T,2023-11-08,D
2946,-3.30704,105.59923,56,T,2023-11-08,D
2947,-3.33389,105.43143,52,T,2023-11-08,D
2948,-4.03075,104.60529,73,T,2023-11-08,D
2949,-4.74435,104.72115,71,T,2023-11-08,D
2950,26.62222,101.60255,77,T,2023-11-08,D
2951,17.2069,102.98236,64,T,2023-11-08,D
2952,15.24374,105.23563,58,T,2023-11-08,D
